path_to_image_dir,image_size,scale,detection_boxes,box_class,x,y,new_x,new_y,origin,north,rotation,accepted_radius,reference_point,border_area_x,border_area_y,active_zone_x,active_zone_y
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.46455765, 0.42299363, 0.48793852, 0.45028892]",1,0.436641275,0.5237519150000001,0.4853194823405456,0.3544463294579771,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.15514247091558,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.48211923, 0.3623762, 0.5063906, 0.38717288]",1,0.37477454,0.505745085,0.5484989395196157,0.3417934635072456,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.1498583779036326,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.4737925, 0.45210543, 0.49409056, 0.47034982]",1,0.461227625,0.5160584699999999,0.4670803231394035,0.3726400309484907,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.1757506341681358,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.49981216, 0.3790503, 0.52058214, 0.40312558]",1,0.39108794,0.48980285,0.5414100622719238,0.3634736317658728,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.168636951882109,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.38918456, 0.39642075, 0.41160372, 0.41853258]",1,0.407476665,0.59960586,0.4760889271801574,0.2737048141145917,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.0774863796228881,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.48174292, 0.39714125, 0.49999952, 0.4153389]",1,0.406240075,0.50912878,0.5190368907281031,0.3533484176696723,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.1545255331988406,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.49405426, 0.40874618, 0.5126808, 0.43138468]",1,0.42006543,0.49663247,0.5125599087073683,0.3708225960021492,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.1712837137957105,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.4318505, 0.357592, 0.44947642, 0.378367]",1,0.3679795,0.55933654,0.5297337336803779,0.2911369371021549,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.095864676617291,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.48545346, 0.43152812, 0.50479305, 0.45030132]",1,0.44091472,0.504876745,0.4902617227752138,0.3731575195372548,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.173431140847316,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/TensorFlow/workspace/yt_tutorial/images/test/663 20m_100kV_20kX_0017.jpg,"[4096.0, 4096.0]",1.7654,"[0.3580395, 0.37131107, 0.37388086, 0.38538748]",1,0.378349275,0.63403982,0.4859848503906125,0.2297028465073758,"[0.35218413, 0.34610902]","[0.35218413, 0.34610902, 0.45259918, 0.5385712]",2.660705373394457,0.0328433175732026,"[0.5, 0.2]","[894.1461373677869, 928.4211407149551, 976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1497.3861962779488, 1593.35620565002, 1689.3262150220912, 1785.2962243941624, 1881.2662337662337, 1977.2362431383049, 2066.3512518409425, 2134.9012585352793, 2169.1762618824473, 2155.46626054358, 2121.1912571964117, 2073.206252510376, 2018.366247154907, 1942.9612397911364, 1771.5862230552952, 1675.616213683224, 1579.6462043111528, 1497.3861962779488, 1415.1261882447448, 1319.1561788726735, 1223.1861695006023, 1127.216160128531, 1044.9561520953275, 1038.1011514258935, 1038.1011514258935, 969.5511447315571]","[1849.5275806667555, 1760.412571964118, 1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1431.3725398313022, 1451.9375418396035, 1479.3575445173383, 1499.922546525639, 1520.4875485339398, 1554.7625518811083, 1630.1675592448787, 1719.2825679475163, 1815.2525773195875, 1904.3675860222247, 1986.6275940554287, 2068.887602088633, 2130.5826081135356, 2158.0026107912704, 2158.0026107912704, 2171.7126121301376, 2219.697616816173, 2274.5376221716424, 2301.957624849377, 2281.392622841076, 2274.5376221716424, 2219.697616816173, 2123.727607444102, 2027.7575980720308, 1959.2075913776944]","[976.4061454009907, 1024.3911500870263, 1099.7961574507967, 1182.0561654840003, 1271.171174186638, 1367.1411835587091, 1442.5461909224796, 1497.3861962779488, 1593.35620565002, 1689.3262150220912]","[1678.1525639309143, 1595.8925558977103, 1534.1975498728075, 1486.2125451867719, 1451.9375418396035, 1424.5175391618686, 1417.662538492435, 1417.662538492435, 1431.3725398313022, 1451.9375418396035]"
/Users/mariograndi/OneDrive - University of Sussex/PC vesicles (examples)/663 20 min/663 20m_100kV_20kX_0092.jpg,"[4096.0, 4096.0]",1.7654,"[0.4760771, 0.36777025, 0.498538, 0.38798815]",1,0.3778791999999999,0.5126924500000001,0.5435797390767254,0.3092182346954524,"[0.32708037, 0.38125429]","[0.32708037, 0.38125429, 0.53962555, 0.57706363]",2.3152338066580294,0.1175917363082389,"[0.5, 0.2]","[654.2211139376088, 743.3361226402462, 839.3061320123174, 935.2761413843887, 1031.2461507564599, 1127.216160128531, 1223.1861695006023, 1408.2711875753112, 1504.2411969473824, 1600.2112063194536, 1696.1812156915248, 1792.151225063596, 1888.1212344356672, 1984.0912438077385, 2080.0612531798097, 2162.3212612130137, 2237.726268576784, 2292.5662739322534, 2326.841277279422, 2333.6962779488554, 2333.6962779488554, 2299.421274601687, 2244.5812692462177, 2128.0462578658453, 2066.3512518409425, 1997.801245146606, 1922.3962377828357, 1833.281229080198, 1744.1662203775604, 1648.1962110054892, 1552.226201633418, 1463.1111929307804, 1373.9961842281427, 1291.7361761949392, 1209.4761681617351, 1134.0711607979647, 1106.6511581202303, 1092.9411567813631, 1044.9561520953275, 948.9861427232563, 853.0161333511849, 757.0461239791136, 661.0761146070424, 565.1061052349712, 489.701097871201, 482.8460972017672, 482.8460972017672, 517.1211005489356]","[1705.5725666086487, 1671.2975632614807, 1643.877560583746, 1630.1675592448787, 1623.312558575445, 1602.7475565671439, 1595.8925558977103, 1554.7625518811083, 1541.052550542241, 1534.1975498728075, 1520.4875485339398, 1520.4875485339398, 1527.342549203374, 1547.9075512116747, 1575.3275538894095, 1630.1675592448787, 1691.8625652697815, 1774.1225733029855, 1870.0925826750567, 1966.062592047128, 2062.032601419199, 2151.147610121837, 2233.4076181550404, 2356.7976302048464, 2432.202637568617, 2500.7526442629533, 2562.447650287856, 2603.577654304458, 2644.70765832106, 2644.70765832106, 2617.2876556433253, 2576.1576516267237, 2535.0276476101217, 2487.042642924086, 2432.202637568617, 2370.5076315437136, 2274.5376221716424, 2178.567612799571, 2096.3076047663676, 2089.4526040969336, 2110.017606105235, 2123.727607444102, 2137.437608782969, 2151.147610121837, 2089.4526040969336, 1993.4825947248623, 1897.5125853527911, 1801.54257598072]","[1031.2461507564599, 1127.216160128531, 1223.1861695006023, 1339.7211808809748, 1408.2711875753112, 1504.2411969473824]","[1623.312558575445, 1602.7475565671439, 1595.8925558977103, 1561.6175525505419, 1554.7625518811083, 1541.052550542241]"
/Users/mariograndi/OneDrive - University of Sussex/PC vesicles (examples)/663 20 min/663 20m_100kV_20kX_0092.jpg,"[4096.0, 4096.0]",1.7654,"[0.41760522, 0.4869888, 0.439722, 0.5072486]",1,0.4971187,0.57133639,0.4196572286893627,0.3571805269495515,"[0.32708037, 0.38125429]","[0.32708037, 0.38125429, 0.53962555, 0.57706363]",2.3152338066580294,0.1765238764417211,"[0.5, 0.2]","[654.2211139376088, 743.3361226402462, 839.3061320123174, 935.2761413843887, 1031.2461507564599, 1127.216160128531, 1223.1861695006023, 1408.2711875753112, 1504.2411969473824, 1600.2112063194536, 1696.1812156915248, 1792.151225063596, 1888.1212344356672, 1984.0912438077385, 2080.0612531798097, 2162.3212612130137, 2237.726268576784, 2292.5662739322534, 2326.841277279422, 2333.6962779488554, 2333.6962779488554, 2299.421274601687, 2244.5812692462177, 2128.0462578658453, 2066.3512518409425, 1997.801245146606, 1922.3962377828357, 1833.281229080198, 1744.1662203775604, 1648.1962110054892, 1552.226201633418, 1463.1111929307804, 1373.9961842281427, 1291.7361761949392, 1209.4761681617351, 1134.0711607979647, 1106.6511581202303, 1092.9411567813631, 1044.9561520953275, 948.9861427232563, 853.0161333511849, 757.0461239791136, 661.0761146070424, 565.1061052349712, 489.701097871201, 482.8460972017672, 482.8460972017672, 517.1211005489356]","[1705.5725666086487, 1671.2975632614807, 1643.877560583746, 1630.1675592448787, 1623.312558575445, 1602.7475565671439, 1595.8925558977103, 1554.7625518811083, 1541.052550542241, 1534.1975498728075, 1520.4875485339398, 1520.4875485339398, 1527.342549203374, 1547.9075512116747, 1575.3275538894095, 1630.1675592448787, 1691.8625652697815, 1774.1225733029855, 1870.0925826750567, 1966.062592047128, 2062.032601419199, 2151.147610121837, 2233.4076181550404, 2356.7976302048464, 2432.202637568617, 2500.7526442629533, 2562.447650287856, 2603.577654304458, 2644.70765832106, 2644.70765832106, 2617.2876556433253, 2576.1576516267237, 2535.0276476101217, 2487.042642924086, 2432.202637568617, 2370.5076315437136, 2274.5376221716424, 2178.567612799571, 2096.3076047663676, 2089.4526040969336, 2110.017606105235, 2123.727607444102, 2137.437608782969, 2151.147610121837, 2089.4526040969336, 1993.4825947248623, 1897.5125853527911, 1801.54257598072]","[1031.2461507564599, 1127.216160128531, 1223.1861695006023, 1339.7211808809748, 1408.2711875753112, 1504.2411969473824]","[1623.312558575445, 1602.7475565671439, 1595.8925558977103, 1561.6175525505419, 1554.7625518811083, 1541.052550542241]"
